datetime,open,high,low,close,tick_volume,volume,spread
2020-01-22 00:00:00,109.857,110.099,109.827,109.961,16887,0,3
2020-01-22 12:00:00,109.961,110.004,109.83,109.834,14605,0,3
2020-01-23 00:00:00,109.829,109.86,109.489,109.529,19189,0,3
2020-01-23 12:00:00,109.529,109.649,109.264,109.485,22022,0,3
2020-01-24 00:00:00,109.485,109.65,109.438,109.569,12840,0,3
2020-01-24 12:00:00,109.568,109.628,109.17,109.278,25181,0,3
2020-01-27 00:00:00,108.968,109.135,108.729,108.891,28236,0,3
2020-01-27 12:00:00,108.891,109.097,108.827,108.883,30177,0,3
2020-01-28 00:00:00,108.884,109.098,108.754,108.823,18258,0,3
2020-01-28 12:00:00,108.823,109.2,108.772,109.137,22897,0,3
2020-01-29 00:00:00,109.137,109.264,109.006,109.025,16475,0,3
2020-01-29 12:00:00,109.025,109.254,108.974,109.009,22127,0,3
2020-01-30 00:00:00,109.009,109.064,108.805,108.898,25104,0,3
2020-01-30 12:00:00,108.9,109.009,108.579,108.949,35790,0,3
2020-01-31 00:00:00,108.95,109.134,108.876,108.965,19616,0,3
2020-01-31 12:00:00,108.965,108.986,108.305,108.346,38861,0,3
2020-02-03 00:00:00,108.431,108.697,108.311,108.505,26434,0,3
2020-02-03 12:00:00,108.505,108.797,108.416,108.667,26713,0,3
2020-02-04 00:00:00,108.68,109.13,108.547,109.083,22822,0,3
2020-02-04 12:00:00,109.083,109.543,108.974,109.518,21341,0,3
2020-02-05 00:00:00,109.517,109.719,109.302,109.694,24722,0,3
2020-02-05 12:00:00,109.694,109.842,109.544,109.815,25017,0,3
2020-02-06 00:00:00,109.814,109.98,109.747,109.848,20298,0,3
2020-02-06 12:00:00,109.848,110.005,109.779,109.986,17867,0,3
2020-02-07 00:00:00,109.985,110.02,109.78,109.781,23674,0,3
2020-02-07 12:00:00,109.781,109.994,109.531,109.776,26334,0,3
2020-02-10 00:00:00,109.685,109.876,109.559,109.726,24110,0,3
2020-02-10 12:00:00,109.726,109.809,109.639,109.771,19427,0,3
2020-02-11 00:00:00,109.765,109.945,109.735,109.863,13202,0,3
2020-02-11 12:00:00,109.863,109.961,109.729,109.782,19480,0,3
2020-02-12 00:00:00,109.781,110.134,109.756,109.99,20366,0,3
2020-02-12 12:00:00,109.99,110.117,109.917,110.097,15843,0,3
2020-02-13 00:00:00,110.095,110.095,109.712,109.735,26784,0,3
2020-02-13 12:00:00,109.735,109.865,109.616,109.815,25632,0,3
2020-02-14 00:00:00,109.787,109.91,109.729,109.8,20079,0,3
2020-02-14 12:00:00,109.801,109.879,109.696,109.772,16276,0,3
2020-02-17 00:00:00,109.803,109.876,109.717,109.869,16433,0,3
2020-02-17 12:00:00,109.869,109.96,109.848,109.871,8667,0,3
2020-02-18 00:00:00,109.866,109.879,109.655,109.72,24185,0,3
2020-02-18 12:00:00,109.72,109.946,109.684,109.866,19361,0,3
2020-02-19 00:00:00,109.866,110.248,109.834,110.235,18750,0,3
2020-02-19 12:00:00,110.235,111.589,110.214,111.362,24346,0,3
2020-02-20 00:00:00,111.356,112.018,111.11,111.972,33384,0,3
2020-02-20 12:00:00,111.973,112.225,111.699,112.071,37490,0,2
2020-02-21 00:00:00,112.072,112.185,111.484,111.698,34015,0,3
2020-02-21 12:00:00,111.698,112.03,111.469,111.566,31333,0,3
2020-02-24 00:00:00,111.315,111.681,111.239,111.314,38254,0,3
2020-02-24 12:00:00,111.314,111.425,110.33,110.708,49226,0,3
2020-02-25 00:00:00,110.697,111.039,110.375,110.381,51878,0,3
2020-02-25 12:00:00,110.381,110.712,109.888,110.19,66514,0,3
2020-02-26 00:00:00,110.189,110.579,110.128,110.298,58004,0,3
2020-02-26 12:00:00,110.299,110.699,110.172,110.419,67795,0,3
2020-02-27 00:00:00,110.418,110.453,109.848,110.162,65055,0,3
2020-02-27 12:00:00,110.162,110.344,109.565,109.576,78495,0,3
2020-02-28 00:00:00,109.574,109.678,108.509,108.68,78813,0,3
2020-02-28 12:00:00,108.68,108.867,107.506,108.062,94708,0,2
2020-03-02 00:00:00,107.513,108.576,107.361,107.833,65826,0,3
2020-03-02 12:00:00,107.833,108.467,107.4,108.292,81503,0,1
2020-03-03 00:00:00,108.336,108.532,107.659,107.972,48967,0,3
2020-03-03 12:00:00,107.973,108.072,106.929,107.127,90145,0,3
2020-03-04 00:00:00,107.129,107.687,106.842,107.419,53942,0,3
2020-03-04 12:00:00,107.419,107.662,107.14,107.514,66370,0,2
2020-03-05 00:00:00,107.515,107.739,106.914,106.944,37820,0,3
2020-03-05 12:00:00,106.944,107.031,105.964,106.15,72278,0,1
2020-03-06 00:00:00,106.149,106.34,105.113,105.167,54031,0,3
2020-03-06 12:00:00,105.17,105.732,104.992,105.348,100548,0,3
2020-03-09 00:00:00,104.425,104.58,101.537,102.517,93159,0,3
2020-03-09 12:00:00,102.517,102.656,101.177,102.262,119523,0,8
2020-03-10 00:00:00,102.262,105.011,102.001,104.616,116852,0,8
2020-03-10 12:00:00,104.615,105.914,103.21,105.245,133345,0,8
2020-03-11 00:00:00,105.245,105.374,104.088,105.045,88332,0,1
2020-03-11 12:00:00,105.045,105.13,104.228,104.429,100386,0,1
2020-03-12 00:00:00,104.429,104.801,103.089,103.841,89252,0,1
2020-03-12 12:00:00,103.841,106.1,103.511,104.829,120323,0,1
2020-03-13 00:00:00,104.82,106.273,104.503,106.258,110311,0,1
2020-03-13 12:00:00,106.258,108.496,106.191,107.998,118854,0,0
2020-03-16 00:00:00,106.906,107.564,105.72,105.928,97220,0,0
2020-03-16 12:00:00,105.928,106.472,105.137,105.877,137119,0,0
2020-03-17 00:00:00,105.882,107.189,105.879,106.572,176534,0,0
2020-03-17 12:00:00,106.57,107.861,106.529,107.632,149149,0,0
2020-03-18 00:00:00,107.632,107.684,106.751,107.321,151366,0,0
2020-03-18 12:00:00,107.321,108.651,107.082,108.016,155532,0,0
2020-03-19 00:00:00,108.013,109.554,107.973,109.141,165131,0,0
2020-03-19 12:00:00,109.141,110.954,108.97,110.834,158386,0,0
2020-03-20 00:00:00,110.834,111.36,109.326,110.259,110377,0,0
2020-03-20 12:00:00,110.259,111.504,109.825,110.854,143654,0,0
2020-03-23 00:00:00,110.779,111.246,109.663,110.486,101830,0,0
2020-03-23 12:00:00,110.486,111.596,109.813,111.227,144150,0,0
2020-03-24 00:00:00,111.227,111.257,110.081,110.416,87282,0,0
2020-03-24 12:00:00,110.416,111.711,110.29,111.288,128523,0,0
2020-03-25 00:00:00,111.288,111.567,110.752,111.409,107035,0,0
2020-03-25 12:00:00,111.409,111.676,111.061,111.133,115926,0,0
2020-03-26 00:00:00,111.133,111.241,109.81,110.043,106520,0,0
2020-03-26 12:00:00,110.043,110.168,109.204,109.405,114004,0,0
2020-03-27 00:00:00,109.4,109.472,108.234,108.839,87045,0,0
2020-03-27 12:00:00,108.839,108.949,107.756,107.975,87011,0,0
2020-03-30 00:00:00,107.676,108.243,107.12,107.628,72721,0,0
2020-03-30 12:00:00,107.623,108.293,107.493,107.7,76425,0,0
2020-03-31 00:00:00,107.693,108.718,107.649,108.51,67152,0,0
2020-03-31 12:00:00,108.509,108.725,107.458,107.485,88577,0,0
2020-04-01 00:00:00,107.547,107.936,107.252,107.471,60815,0,0
2020-04-01 12:00:00,107.47,107.667,106.918,107.152,66813,0,0
2020-04-02 00:00:00,107.15,107.569,107.035,107.305,50770,0,0
2020-04-02 12:00:00,107.304,108.091,107.013,107.857,81280,0,0
2020-04-03 00:00:00,107.857,108.29,107.797,108.261,45819,0,0
2020-04-03 12:00:00,108.261,108.676,108.182,108.456,65392,0,0
2020-04-06 00:00:00,108.346,109.379,108.339,109.187,70934,0,0
2020-04-06 12:00:00,109.187,109.264,108.84,109.211,57962,0,0
2020-04-07 00:00:00,109.216,109.276,108.668,108.869,56240,0,0
2020-04-07 12:00:00,108.869,109.143,108.718,108.738,67812,0,0
2020-04-08 00:00:00,108.741,109.001,108.502,108.877,53690,0,0
2020-04-08 12:00:00,108.877,109.095,108.595,108.812,52721,0,0
2020-04-09 00:00:00,108.812,109.062,108.782,108.89,37780,0,0
2020-04-09 12:00:00,108.89,108.916,108.206,108.411,61587,0,0
2020-04-10 00:00:00,108.408,108.587,108.327,108.382,17286,0,0
2020-04-10 12:00:00,108.382,108.472,108.331,108.421,14739,0,0
2020-04-13 00:00:00,108.421,108.524,107.789,107.949,61219,0,0
2020-04-13 12:00:00,107.949,108.085,107.499,107.75,62402,0,0
2020-04-14 00:00:00,107.748,107.761,107.534,107.557,44509,0,0
2020-04-14 12:00:00,107.557,107.568,106.978,107.206,60462,0,0
2020-04-15 00:00:00,107.203,107.511,106.925,107.449,47590,0,0
2020-04-15 12:00:00,107.449,107.868,107.247,107.425,80956,0,0
2020-04-16 00:00:00,107.422,108.081,107.237,107.704,58403,0,0
2020-04-16 12:00:00,107.704,107.927,107.162,107.916,83141,0,0
2020-04-17 00:00:00,107.92,108.084,107.624,107.777,69096,0,0
2020-04-17 12:00:00,107.778,107.929,107.297,107.551,77855,0,0
2020-04-20 00:00:00,107.396,107.946,107.39,107.691,42661,0,0
2020-04-20 12:00:00,107.691,107.86,107.593,107.606,52309,0,0
2020-04-21 00:00:00,107.612,107.792,107.304,107.357,55214,0,0
2020-04-21 12:00:00,107.357,107.891,107.279,107.758,71150,0,0
2020-04-22 00:00:00,107.784,107.866,107.513,107.588,50768,0,0
2020-04-22 12:00:00,107.587,107.937,107.563,107.735,42730,0,0
2020-04-23 00:00:00,107.743,107.864,107.534,107.634,46219,0,0
2020-04-23 12:00:00,107.634,108.042,107.344,107.556,78032,0,0
2020-04-24 00:00:00,107.564,107.758,107.526,107.693,47891,0,0
2020-04-24 12:00:00,107.692,107.724,107.368,107.487,49330,0,0
2020-04-27 00:00:00,107.541,107.62,107.044,107.19,51192,0,0
2020-04-27 12:00:00,107.19,107.352,106.991,107.206,46436,0,0
2020-04-28 00:00:00,107.176,107.338,106.996,107.041,37076,0,0
2020-04-28 12:00:00,107.041,107.064,106.558,106.859,46833,0,0
2020-04-29 00:00:00,106.857,106.893,106.356,106.51,28758,0,0
2020-04-29 12:00:00,106.51,106.762,106.444,106.607,44651,0,0
2020-04-30 00:00:00,106.6,106.875,106.403,106.664,34064,0,0
2020-04-30 12:00:00,106.664,107.496,106.445,107.13,51206,0,0
2020-05-01 00:00:00,107.118,107.403,106.852,106.863,27334,0,0
2020-05-01 12:00:00,106.862,107.076,106.603,106.914,32970,0,0
2020-05-04 00:00:00,106.776,106.937,106.664,106.752,20205,0,0
2020-05-04 12:00:00,106.753,107.067,106.63,106.674,28511,0,0
2020-05-05 00:00:00,106.671,106.811,106.509,106.777,18070,0,0
2020-05-05 12:00:00,106.777,106.892,106.414,106.486,30019,0,0
2020-05-06 00:00:00,106.471,106.667,106.204,106.36,21882,0,0
2020-05-06 12:00:00,106.36,106.373,105.985,106.068,33198,0,0
2020-05-07 00:00:00,106.059,106.424,105.988,106.394,22346,0,0
2020-05-07 12:00:00,106.394,106.653,106.217,106.248,33118,0,0
2020-05-08 00:00:00,106.24,106.46,106.22,106.353,23011,0,0
2020-05-08 12:00:00,106.353,106.745,106.274,106.682,27817,0,0
2020-05-11 00:00:00,106.502,107.28,106.482,107.227,22646,0,0
2020-05-11 12:00:00,107.227,107.766,107.197,107.601,27319,0,0
2020-05-12 00:00:00,107.594,107.691,107.346,107.543,19402,0,0
2020-05-12 12:00:00,107.543,107.562,107.115,107.115,21829,0,0
2020-05-13 00:00:00,107.109,107.275,106.961,107.049,16918,0,0
2020-05-13 12:00:00,107.049,107.147,106.741,107.014,28572,0,0
2020-05-14 00:00:00,107.02,107.071,106.773,106.833,19801,0,0
2020-05-14 12:00:00,106.833,107.363,106.812,107.234,27468,0,0
2020-05-15 00:00:00,107.234,107.431,107.025,107.059,15322,0,0
2020-05-15 12:00:00,107.059,107.371,106.854,107.164,25240,0,0
2020-05-18 00:00:00,107.083,107.316,107.065,107.287,14539,0,0
2020-05-18 12:00:00,107.287,107.503,107.202,107.295,24072,0,0
2020-05-19 00:00:00,107.29,107.59,107.247,107.468,18530,0,0
2020-05-19 12:00:00,107.469,108.085,107.437,107.695,24945,0,0
2020-05-20 00:00:00,107.688,107.981,107.604,107.632,14809,0,0
2020-05-20 12:00:00,107.632,107.733,107.334,107.484,20332,0,0
2020-05-21 00:00:00,107.382,107.847,107.382,107.764,14498,0,0
2020-05-21 12:00:00,107.764,107.845,107.546,107.598,22776,0,0
2020-05-22 00:00:00,107.582,107.762,107.321,107.536,16813,0,0
2020-05-22 12:00:00,107.536,107.651,107.42,107.607,15596,0,0
2020-05-25 00:00:00,107.557,107.779,107.547,107.733,12329,0,0
2020-05-25 12:00:00,107.733,107.749,107.655,107.655,8913,0,0
2020-05-26 00:00:00,107.649,107.921,107.622,107.735,14100,0,0
2020-05-26 12:00:00,107.735,107.782,107.399,107.504,20882,0,0
2020-05-27 00:00:00,107.484,107.613,107.364,107.6,17867,0,0
2020-05-27 12:00:00,107.6,107.944,107.6,107.73,30513,0,0
2020-05-28 00:00:00,107.697,107.899,107.684,107.819,21155,0,0
2020-05-28 12:00:00,107.819,107.819,107.571,107.614,25709,0,0
2020-05-29 00:00:00,107.599,107.715,107.077,107.225,20832,0,0
2020-05-29 12:00:00,107.224,107.893,107.082,107.785,36019,0,0
2020-06-01 00:00:00,107.674,107.854,107.381,107.405,21566,0,0
2020-06-01 12:00:00,107.405,107.762,107.402,107.58,20180,0,0
2020-06-02 00:00:00,107.578,107.834,107.511,107.767,16878,0,0
2020-06-02 12:00:00,107.767,108.77,107.679,108.659,30960,0,0
2020-06-03 00:00:00,108.655,108.847,108.422,108.79,25222,0,0
2020-06-03 12:00:00,108.79,108.98,108.481,108.892,28435,0,0
2020-06-04 00:00:00,108.869,109.164,108.801,109.057,21170,0,0
2020-06-04 12:00:00,109.057,109.195,108.613,109.137,35706,0,0
2020-06-05 00:00:00,109.134,109.424,109.043,109.241,24951,0,0
2020-06-05 12:00:00,109.243,109.848,109.166,109.587,34301,0,0
2020-06-08 00:00:00,109.547,109.689,109.376,109.488,18311,0,0
2020-06-08 12:00:00,109.489,109.511,108.232,108.422,28974,0,0
2020-06-09 00:00:00,108.421,108.54,107.788,107.888,29230,0,0
2020-06-09 12:00:00,107.888,108.245,107.618,107.743,29264,0,0
2020-06-10 00:00:00,107.744,107.871,107.279,107.313,21818,0,0
2020-06-10 12:00:00,107.313,107.454,106.984,107.11,35848,0,0
2020-06-11 00:00:00,107.083,107.231,106.794,106.824,26847,0,0
2020-06-11 12:00:00,106.824,107.136,106.569,106.857,36737,0,0
2020-06-12 00:00:00,106.859,107.343,106.583,107.292,30978,0,0
2020-06-12 12:00:00,107.292,107.552,107.213,107.348,35565,0,0
2020-06-15 00:00:00,107.291,107.565,106.998,107.303,28693,0,0
2020-06-15 12:00:00,107.303,107.492,107.203,107.328,26035,0,0
2020-06-16 00:00:00,107.327,107.637,107.23,107.455,26748,0,0
2020-06-16 12:00:00,107.454,107.622,107.209,107.321,31694,0,0
2020-06-17 00:00:00,107.31,107.44,107.165,107.426,20265,0,0
2020-06-17 12:00:00,107.426,107.435,106.949,106.997,22269,0,0
2020-06-18 00:00:00,106.998,107.073,106.7,107.032,22697,0,0
2020-06-18 12:00:00,107.032,107.126,106.666,106.97,26122,0,0
2020-06-19 00:00:00,106.969,107.056,106.791,106.925,16399,0,0
2020-06-19 12:00:00,106.925,107.044,106.764,106.87,22804,0,0
2020-06-22 00:00:00,106.773,107.009,106.748,106.9,18829,0,0
2020-06-22 12:00:00,106.9,106.958,106.789,106.898,17411,0,0
2020-06-23 00:00:00,106.9,107.219,106.737,107.04,25980,0,0
2020-06-23 12:00:00,107.04,107.114,106.071,106.517,27716,0,0
2020-06-24 00:00:00,106.515,106.643,106.382,106.522,21801,0,0
2020-06-24 12:00:00,106.522,107.068,106.459,107.04,27236,0,0
2020-06-25 00:00:00,107.04,107.256,106.954,107.207,20643,0,3
2020-06-25 12:00:00,107.207,107.451,107.108,107.181,21584,0,2
2020-06-26 00:00:00,107.206,107.245,106.86,106.86,17429,0,3
2020-06-26 12:00:00,106.86,107.358,106.798,107.219,22468,0,2
2020-06-29 00:00:00,107.06,107.373,107.038,107.2,18542,0,3
2020-06-29 12:00:00,107.198,107.882,107.164,107.573,22796,0,3
2020-06-30 00:00:00,107.57,107.785,107.53,107.684,18065,0,2
2020-06-30 12:00:00,107.681,107.981,107.519,107.923,29553,0,3
2020-07-01 00:00:00,107.924,108.161,107.467,107.529,19659,0,3
2020-07-01 12:00:00,107.527,107.599,107.358,107.464,23514,0,3
2020-07-02 00:00:00,107.463,107.556,107.329,107.37,16269,0,3
2020-07-02 12:00:00,107.368,107.721,107.343,107.499,20651,0,2
2020-07-03 00:00:00,107.5,107.566,107.433,107.461,12262,0,2
2020-07-03 12:00:00,107.461,107.534,107.427,107.488,10879,0,1
2020-07-06 00:00:00,107.439,107.771,107.368,107.571,14685,0,3
2020-07-06 12:00:00,107.571,107.595,107.254,107.327,15741,0,3
2020-07-07 00:00:00,107.317,107.689,107.244,107.683,15033,0,3
2020-07-07 12:00:00,107.683,107.79,107.496,107.515,17329,0,2
2020-07-08 00:00:00,107.549,107.71,107.425,107.572,13877,0,2
2020-07-08 12:00:00,107.572,107.601,107.201,107.253,16512,0,2
2020-07-09 00:00:00,107.251,107.362,107.179,107.284,15378,0,2
2020-07-09 12:00:00,107.284,107.396,107.096,107.196,22896,0,2
2020-07-10 00:00:00,107.197,107.263,106.75,106.758,15889,0,3
2020-07-10 12:00:00,106.758,106.948,106.639,106.914,16096,0,2
2020-07-13 00:00:00,106.866,107.093,106.786,107.058,13286,0,3
2020-07-13 12:00:00,107.059,107.317,107.04,107.291,18053,0,2
2020-07-14 00:00:00,107.29,107.365,107.117,107.311,16783,0,2
2020-07-14 12:00:00,107.313,107.43,107.157,107.231,19525,0,2
2020-07-15 00:00:00,107.222,107.306,106.895,106.901,16076,0,0
2020-07-15 12:00:00,106.899,106.989,106.663,106.93,18642,0,3
2020-07-16 00:00:00,106.933,107.076,106.831,107.043,13878,0,2
2020-07-16 12:00:00,107.042,107.399,107.008,107.242,19516,0,3
2020-07-17 00:00:00,107.251,107.36,107.096,107.136,13423,0,2
2020-07-17 12:00:00,107.137,107.278,106.937,107.016,13498,0,3
2020-07-20 00:00:00,107.013,107.533,107.007,107.195,15620,0,3
2020-07-20 12:00:00,107.195,107.333,107.033,107.251,15721,0,2
2020-07-21 00:00:00,107.256,107.365,107.124,107.289,16456,0,2
2020-07-21 12:00:00,107.292,107.315,106.681,106.795,18943,0,2
2020-07-22 00:00:00,106.795,107.063,106.708,107.023,16453,0,1
2020-07-22 12:00:00,107.023,107.287,106.87,107.153,16212,0,0
2020-07-23 00:00:00,107.153,107.192,107.072,107.132,8571,0,3
2020-07-23 12:00:00,107.132,107.228,106.709,106.856,18477,0,3
2020-07-24 00:00:00,106.854,106.891,106.169,106.413,19998,0,3
2020-07-24 12:00:00,106.413,106.431,105.679,106.121,21100,0,2
2020-07-27 00:00:00,106.012,106.107,105.38,105.521,24250,0,0
2020-07-27 12:00:00,105.52,105.539,105.114,105.368,21694,0,2
2020-07-28 00:00:00,105.369,105.683,105.217,105.4,23315,0,0
2020-07-28 12:00:00,105.4,105.41,104.954,105.09,23394,0,2
2020-07-29 00:00:00,105.035,105.239,104.798,104.91,18049,0,2
2020-07-29 12:00:00,104.91,105.193,104.769,104.914,29871,0,2
2020-07-30 00:00:00,104.916,105.292,104.873,105.081,23438,0,2
2020-07-30 12:00:00,105.079,105.279,104.678,104.723,32063,0,3
2020-07-31 00:00:00,104.704,104.812,104.185,104.687,31311,0,3
2020-07-31 12:00:00,104.686,106.054,104.545,105.927,42544,0,3
2020-08-03 00:00:00,105.769,106.427,105.578,105.592,35223,0,2
2020-08-03 12:00:00,105.594,106.47,105.581,105.948,35048,0,3
2020-08-04 00:00:00,105.941,106.19,105.834,105.947,20272,0,3
2020-08-04 12:00:00,105.946,106.193,105.635,105.711,27599,0,2
2020-08-05 00:00:00,105.709,105.794,105.508,105.683,19159,0,3
2020-08-05 12:00:00,105.681,105.87,105.319,105.594,27320,0,3
2020-08-06 00:00:00,105.548,105.695,105.389,105.67,19323,0,2
2020-08-06 12:00:00,105.67,105.69,105.298,105.547,27706,0,2
2020-08-07 00:00:00,105.543,105.683,105.479,105.594,16626,0,3
2020-08-07 12:00:00,105.594,106.052,105.55,105.917,29625,0,3
